ID,Street,City,ZipCode,State,County,Proportion_60+,MedianIncome,Dist_from_GolfCourse,Dist_from_Lake,GatedCommunity,Pool,Priority,SolarPanels,XmasLights,GutterCleaning,WindowCleaning,SeniorCommunity,CensusYear,CensusBlock,FullFipsBlock,Trees,Latitude,Longitude,SquareFeet,NumStories,SoldPrice,SoldDate,YearBuilt,Bedrooms,Bathrooms,Comments
3931,6083 HOT SPRINGS DR,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3932,6085 HOT SPRINGS DR,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3933,6089 HOT SPRINGS DR,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3934,4160 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3935,4154 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3936,4144 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3937,4138 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3938,4130 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3939,4126 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3940,4120 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3941,4116 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3942,4110 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3943,4104 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3944,4100 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3945,4101 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3946,4105 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3947,4111 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3948,4117 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3949,4121 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3950,4129 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
3951,4133 SAN ANDRES WAY,EL DORADO HILLS,95762,CA,El Dorado County,0.035,156.0,,,T,,4,T,T,,T,Heritage El Dorado Hills,2021,2002,60170307102002,,38.686847,-121.044846,,,,,,,,homes in heritage el dorado hills have pg&e which means they have some of the highest electric rates in california. meaning it does make a lot of financial sense to clean solar panels when you live in el dorado hills and have pg&e as your utility. all homes in this community have solar panels. this is a new home development community so it gets very dusty and makes solar panels and windows dirtier faster.
